Station,Station_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,TIME,PM
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,15,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,23,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,8,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,1,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,1,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,8,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,6,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,8,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,6,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,12,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,7,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,6,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,2,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,7,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,23,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,2,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,8,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,20,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,15,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,11,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,3,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,23,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,11,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,0,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,1,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,23,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,2,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,20,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,15,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,5,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,19,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,3,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,11,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,19,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,13,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,5,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,0,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,17,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,19,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,0,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,5,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,16,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,21,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,12,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,0,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,8,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,3,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,12,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,19,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,17,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,10,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,1,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,0,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,0,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,2,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,13,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,6,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,7,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,20,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,12,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,21,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,16,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,15,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,17,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,19,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,23,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,7,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,21,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,2,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,12,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,2,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,12,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,20,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,19,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,20,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,3,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,15,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,13,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,8,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,11,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,1,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,13,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,10,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,7,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,23,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,8,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,21,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,3,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,17,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,1,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,13,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,5,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,21,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,23,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,5,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,21,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,6,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,17,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,8,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,16,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,3,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,15,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,11,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,4,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,19,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,16,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,16,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,5,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,11,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,11,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,11,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,18,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,10,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,12,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,3,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,5,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,23,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,5,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,16,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,23,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,12,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,21,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,1,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,10,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,12,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,10,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,6,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,21,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,14,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,16,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,9,1
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,22,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,2,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,11,0
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,19,2
Fresh Kills,8,0.0274,0,0,0.0026,0.003,0.0119,0.74,0,0.1788,0.0107,0.0255,0,0.035133,19,0
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,20,2
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,13,2
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,3,2
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,19,2
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,22,2
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,22,1
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,12,1
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,21,0
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,7,0
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,4,1
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,22,1
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,10,0
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,20,0
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,6,1
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,1,0
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,7,0
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,15,2
IS 74,9,0.0666,0.0895,0.0312,0.0335,0.043,0.1803,0.0868,0.1036,0.0313,0.0543,0.2325,0.0474,0.079484,13,0
